Time,Node0-1,Node0-2,Node0-3,Node0-4,Node0-5,Node0-6,Node0-7,Node0-8,Node0-9,Node0-10,Node0-11,Node1-2,Node1-3,Node1-4,Node1-5,Node1-6,Node1-7,Node1-8,Node1-9,Node1-10,Node1-11,Node2-3,Node2-4,Node2-5,Node2-6,Node2-7,Node2-8,Node2-9,Node2-10,Node2-11,Node3-4,Node3-5,Node3-6,Node3-7,Node3-8,Node3-9,Node3-10,Node3-11,Node4-5,Node4-6,Node4-7,Node4-8,Node4-9,Node4-10,Node4-11,Node5-6,Node5-7,Node5-8,Node5-9,Node5-10,Node5-11,Node6-7,Node6-8,Node6-9,Node6-10,Node6-11,Node7-8,Node7-9,Node7-10,Node7-11,Node8-9,Node8-10,Node8-11,Node9-10,Node9-11,Node10-11
1,6.15073713320156,2.98651590134013,1.81225317974813,1.26837904632981,1.04258048112652,0.872024217570319,0.714302480043259,0.657312794042966,0.585770382597508,0.605454628173906,0.63859416964831,4.60221014089175,2.28745585644852,1.47507387677064,1.15744121616869,0.937253131348114,0.749548529278478,0.685129044666936,0.610581817847829,0.639395242349687,0.681646663092341,4.5181646065529,2.16424895994548,1.54277564793588,1.17347248123176,0.890945131229862,0.801015683990469,0.694636248760499,0.733587806570319,0.796311935879573,4.15241742612499,2.31546695148239,1.54945643830414,1.08209465411152,0.949770267870591,0.81564959542885,0.878840719393327,0.968253504158085,4.91059791429182,2.33697384806412,1.4015220606887,1.18515375705462,0.974985133668016,1.08158387608495,1.2480944277569,4.42501645963782,1.95204386806838,1.5569868305803,1.24884333303406,1.41618510597231,1.64500740490956,3.4929442050983,2.40013300754122,1.66885802822757,1.89497419481035,2.23940879372752,7.67730456236704,3.0794949446696,2.96995885517716,2.79209281145647,4.62358006820852,3.29949254630969,2.63171414834495,4.51924872691639,2.70883851529996,6.39040824335707
2,4.64680418372646,3.17824750866141,1.92448769692721,1.32868589124156,1.07722939423935,0.907008517864627,0.743756692539786,0.679065431420271,0.597455266531531,0.594961864050692,0.63200652565042,4.59176986522229,2.2936343409908,1.47830845982727,1.14707525693079,0.932354152765225,0.747505865413817,0.6778901606274,0.598281735434698,0.604329242269178,0.650155301325588,4.51711980575504,2.16129875072363,1.52263781184143,1.16848820832441,0.891522698818379,0.792673582038003,0.686860472265937,0.687883617033825,0.744117222667986,4.14437824615647,2.29064460858903,1.55406711158095,1.08929156043625,0.942569043029455,0.799095878519547,0.813435474222318,0.900121260138982,4.94999910807831,2.37282369297346,1.4186294383394,1.17322007831574,0.964735028942531,0.979849848979104,1.10848563551392,4.42447100578261,1.95182069198915,1.51655481321315,1.19490933979448,1.25538095017218,1.48323938563216,3.49363283168689,2.30165110396626,1.62582239323072,1.64874635685001,1.94842426249525,6.76118392366747,2.98865384146757,2.72523413136661,2.845686553618,5.05109421385287,3.48037934362681,2.86949536612791,5.29339932817668,2.93165274276405,5.6533145254598
3,5.33969351682329,3.22437258649613,1.99062228344178,1.36273863900203,1.0854648484647,0.916227569583432,0.754343266013044,0.687837766446154,0.606997904450976,0.576646556901023,0.595151048691054,5.90002830640746,2.56634773898873,1.58485782895896,1.20415157540858,0.976542974939565,0.780988364753694,0.705617540957004,0.619819252976792,0.593530014865343,0.621387170024673,4.52749639148616,2.16468288094883,1.50651405389816,1.15967159350303,0.889320277337774,0.791233435056208,0.68460382966321,0.6491385860788,0.683747660398104,4.14387944538584,2.26084073059327,1.55093147937959,1.0940471552837,0.946520680168719,0.798117203143593,0.759508093066318,0.812756249761407,4.90730452059071,2.39741490431121,1.43513693788612,1.18656805094551,0.961767238067848,0.90122257214986,0.983248492521653,4.42869333257814,1.95304688222319,1.51600906083456,1.17600842051201,1.12231076130345,1.26676655833557,3.49228498333656,2.30459884933927,1.59302891607726,1.44657737849519,1.62528950568004,6.77598573756467,2.92134283412407,2.35640645012649,2.3760157826509,5.05632390247767,3.2317387389924,2.7047564910289,5.99168004445051,2.87867813516516,4.56770479758959
4,6.56637810499462,3.28220131618438,2.03627278929229,1.37913234159776,1.08251607703986,0.907107638547696,0.74927414035725,0.684219057189321,0.60648917350736,0.552377195079322,0.56749578708395,6.53980472566023,2.89436594570208,1.7118074281155,1.2715270305965,1.02515711210518,0.819430492675812,0.739273797689335,0.647199519462935,0.587861829016655,0.609685375422581,4.53343901657172,2.1714257908909,1.50209810566081,1.14945328625887,0.885464345605558,0.789120657889082,0.682961590139681,0.614451639612047,0.644898179763686,4.14515132239507,2.2408509391673,1.54070260630135,1.09567627980783,0.949694030901582,0.798522200826346,0.713565715948833,0.757289860564255,4.87062113609493,2.39953929252743,1.44751116998661,1.19746274376176,0.963561766170425,0.834622362028997,0.904770335132935,4.45452256560669,1.96079347219408,1.52107834356766,1.16193179696387,1.01299357273693,1.13307783623176,3.49292389477749,2.30463676784297,1.56704605664555,1.27511637626486,1.45187851364191,6.77420463311728,2.8444165440467,1.99000261967881,2.20420605905177,4.89016345288673,2.68541169538852,2.70936625716776,5.29165204399359,3.07818596429248,4.34912724310922
5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.18205685825676,3.14719431710401,1.82535443339456,1.33666821564751,1.06292301783869,0.854485930680856,0.771314307935556,0.673279556117412,0.5903882271613,0.59923281070651,4.51813545882836,2.1774316232406,1.5054027844952,1.13848412485262,0.881375463230899,0.786746540652661,0.677485136331936,0.597239389303245,0.609508770369309,4.14239990375783,2.23721989001436,1.52199941347636,1.09493646346271,0.951632810103756,0.796536053773713,0.687390509351444,0.709613607484816,4.86395410754654,2.37683873492757,1.45596384994005,1.20648572598231,0.957984618393224,0.810664639103572,0.835855330520283,4.50961671016479,1.99545986224853,1.54484519939434,1.15261405823861,0.952177130086091,0.990743388277715,3.49308654909677,2.30490489265678,1.52282497274613,1.19738287051881,1.23758109152095,6.77523174455597,2.70220711291444,1.81585972236186,1.84825558906764,4.5005801752721,2.45830393736057,2.35343297354324,4.98400954118059,3.42885693362167,5.04717305083482
6,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.89057905675719,3.19823093668877,1.90761511844452,1.38725206568468,1.08428341579691,0.878203611882323,0.793721433481723,0.689197966889618,0.607419453235765,0.585408358994333,5.63218581864929,2.39197528808303,1.60325109340074,1.18697045465863,0.917519572529928,0.817773730969596,0.700356366804481,0.615888064126181,0.595188917797144,4.15334128431716,2.23987219135026,1.50275380910042,1.08945545138355,0.948824258479131,0.791660419373888,0.685590490712852,0.666661800904448,4.86308670331401,2.34603584629787,1.45784788201678,1.2110806880228,0.961757323094232,0.809655252282401,0.777775760752683,4.49306958391136,2.01230577469217,1.55738289381901,1.16014600256512,0.950294406194103,0.932966370911491,3.49504007914953,2.30587294715714,1.52500354870547,1.18463160410092,1.14793429797073,6.77547218392896,2.70483317789304,1.79192968350407,1.68181434074784,4.50164133621825,2.42363523815174,2.13472773401252,5.10347917264171,3.40654156480641,5.63553395663038
7,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.46442213320483,3.27319741285481,1.94895951125614,1.40468460484219,1.07836641887249,0.870364036389356,0.787670624094605,0.685362817790204,0.606740627247139,0.560888073309199,6.48791921504046,2.68569325394372,1.73527474638217,1.25291937427656,0.964396543485386,0.858832647739057,0.733795949160224,0.642764395866692,0.5894838592823,4.1639774420102,2.24586197706517,1.49262326063914,1.08205730278804,0.944299808421459,0.78973970651203,0.683312261067269,0.630825654785315,4.86327267535862,2.32265682678104,1.45387478385449,1.21232484054256,0.965359673713846,0.809439298517759,0.72970824715395,4.44587941011461,2.0280508435341,1.57207869362633,1.17131679874005,0.948639104641404,0.862775192161018,3.51134462715013,2.31370920731213,1.52891674643928,1.16795953110931,1.03472488511157,6.77146336424771,2.70427236017126,1.75137631659083,1.46953290652233,4.50240392610384,2.3583356360581,1.82996568792536,4.99125948328511,3.03321372104943,5.53141086726362
8,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.73734428235767,3.39499003618323,2.02960416227693,1.44272285766613,1.09308788212301,0.870584317346336,0.78892751315615,0.687141065291811,0.610732576721896,0.540581727684097,5.3364436007286,2.92506806858401,1.85536540683865,1.31650586240824,1.00413344471609,0.896374417036233,0.766002329492171,0.670934124727527,0.585303285698653,4.16230214151529,2.25247330749461,1.49309391726116,1.07381315375153,0.939586174981593,0.787510241930448,0.682859770053585,0.597911499269233,4.8650076057111,2.31678124713832,1.44393907901289,1.21066981755215,0.967739482013788,0.811301510747895,0.691865962954808,4.42235604433844,2.02978955168063,1.58187382589285,1.18094593376521,0.954110892221428,0.802341303498149,3.56106330623325,2.34316418598219,1.54423176161258,1.16897734085445,0.950842787655003,6.76937886601086,2.70404087413229,1.73147680068967,1.30250935887612,4.50259680900919,2.30933294226889,1.60270169517705,4.87359413057754,2.49306397632276,4.51654671717522
